"REST_ID","REST_NAME","CUISINE"
5453,"Brijwasi Restaurant","Fast Food"
5453,"Brijwasi Restaurant","Chinese"
5453,"Brijwasi Restaurant","South Indian"
5459,"Babu Ram Paranthe Wale","North Indian"
6706,"Wah Ji Wah","North Indian"
6706,"Wah Ji Wah","Chinese"
18261146,"Hind Bakery & Chinese Fast Food","Fast Food"
5463,"Negi Restaurant","North Indian"
18294896,"Kake Di Hatti Punjabi Khana","North Indian"
6678,"Kaushal Dhaba","North Indian"
18286206,"Keventers","Beverages"
306017,"Annapurna Bhandar","Mithai"
5466,"Pt. Babu Ram Devi Dayal Paranthe Wale","North Indian"
18500628,"Grill & Cafe","Chinese"
18500628,"Grill & Cafe","Mughlai"
18500628,"Grill & Cafe","North Indian"
307225,"Bites - Leisure Inn","North Indian"
307225,"Bites - Leisure Inn","Continental"
307225,"Bites - Leisure Inn","Asian"
7225,"Zync - Rosewood Hotel","North Indian"
7225,"Zync - Rosewood Hotel","Chinese"
7225,"Zync - Rosewood Hotel","Continental"
1969,"Pacific Asia","North Indian"
1969,"Pacific Asia","Chinese"
2966,"Pind Balluchi","North Indian"
2966,"Pind Balluchi","Mughlai"
5368,"Hot Spot","Fast Food"
5368,"Hot Spot","North Indian"
5368,"Hot Spot","Beverages"
18272383,"La Americana","Fast Food"
18272383,"La Americana","Burger"
18232098,"Mystique Melange","North Indian"
18232098,"Mystique Melange","Mughlai"
18232098,"Mystique Melange","Chinese"
18232098,"Mystique Melange","Continental"
18332018,"Mogambo Khush Hua","Chinese"
18014114,"Cafe Desire","North Indian"
18014114,"Cafe Desire","Chinese"
18014114,"Cafe Desire","Finger Food"
301417,"Sachdeva Chicken Corner","North Indian"
6131,"Super Snacks","South Indian"
6131,"Super Snacks","Fast Food"
6131,"Super Snacks","Street Food"
18409201,"Gokul Foods","North Indian"
18409201,"Gokul Foods","Chinese"
301213,"Jain Dhaba","North Indian"
301207,"Triveni","North Indian"
301207,"Triveni","South Indian"
301207,"Triveni","Chinese"
301207,"Triveni","Fast Food"
18332058,"Daawat Restaurant","North Indian"
18332058,"Daawat Restaurant","Chinese"
18332058,"Daawat Restaurant","South Indian"
18128895,"Delhi Dairy","Fast Food"
18128895,"Delhi Dairy","North Indian"
18128895,"Delhi Dairy","South Indian"
18128895,"Delhi Dairy","Chinese"
18128895,"Delhi Dairy","Bakery"
309254,"Rajshree","North Indian"
309254,"Rajshree","Chinese"
6095,"Ruby Dhaba","North Indian"
311263,"Zara Restaurant","North Indian"
311263,"Zara Restaurant","Mughlai"
4673,"AL Maroosh","North Indian"
4673,"AL Maroosh","Mughlai"
4673,"AL Maroosh","Chinese"
305348,"Dilli Darbaar","Street Food"
301149,"Mahalaxmi Dairy & Sweets","Mithai"
301149,"Mahalaxmi Dairy & Sweets","Street Food"
18289231,"Garden Hut","Chinese"
18107859,"Bala's Kitchen","South Indian"
18440187,"Ambarsari Kababs & Curries","North Indian"
18440187,"Ambarsari Kababs & Curries","Chinese"
18378062,"Chakhna","North Indian"
18378062,"Chakhna","Chinese"
18378025,"Foodie Singh","North Indian"
312864,"Krishna Da Dhaba","North Indian"
18440143,"Shama Muradabadi Chicken Corner","Biryani"
18440175,"Radhey Radhey Foods","North Indian"
18421488,"Kesariya Sweets","Mithai"
18460414,"Starve Stalkers","Italian"
18460414,"Starve Stalkers","Fast Food"
308853,"KG Confectionery and Pastry Shop","Bakery"
308853,"KG Confectionery and Pastry Shop","Desserts"
18439029,"New Kovilakam Restaurant","Kerala"
18439029,"New Kovilakam Restaurant","South Indian"
18377928,"Tava & Tandoor","North Indian"
18377928,"Tava & Tandoor","Chinese"
18441696,"Jain Restaurant","North Indian"
306656,"Prince Fried N Grilled Chicken","North Indian"
18258507,"Bharat Chicken Inn Foods","Mughlai"
18421495,"Panj Taara","North Indian"
305003,"Chaudhary Di Hatti","Desserts"
305003,"Chaudhary Di Hatti","Street Food"
1274,"The Chaupal Bar And Restaurant","Chinese"
1274,"The Chaupal Bar And Restaurant","North Indian"
18423095,"Goosebumps","Ice Cream"
18423095,"Goosebumps","Desserts"
3772,"Masala Magic","North Indian"
3772,"Masala Magic","South Indian"
3772,"Masala Magic","Fast Food"
309481,"The Roll Hut","Chinese"
309481,"The Roll Hut","Fast Food"
308942,"Raja Chat Corner","Street Food"
2315,"Aapki Rasoi","North Indian"
301204,"Mother Sweets","Mithai"
18126085,"Punjabi's Veg Grill","North Indian"
18126085,"Punjabi's Veg Grill","Fast Food"
18415367,"Burger King","Burger"
18415367,"Burger King","Fast Food"
312639,"Tantrum Coffee Bar","Cafe"
312639,"Tantrum Coffee Bar","Pizza"
18345730,"Sushiya Express","Sushi"
18345730,"Sushiya Express","Asian"
2012,"Bobby Tikki Wala","Street Food"
1205,"Kaleva","North Indian"
1205,"Kaleva","Mithai"
18291212,"Prasadam","South Indian"
18291212,"Prasadam","Fast Food"
8517,"Apni Rasoi","North Indian"
18264980,"Food Code 99","Chinese"
18264980,"Food Code 99","South Indian"
18264980,"Food Code 99","Fast Food"
9806,"Unique Pastry Shop","Bakery"
9803,"Hari Mirch Masala","North Indian"
9803,"Hari Mirch Masala","Chinese"
18228856,"De Cafepedia","Fast Food"
18228856,"De Cafepedia","Chinese"
6256,"Punjabi Mirchi","North Indian"
6256,"Punjabi Mirchi","Mughlai"
6256,"Punjabi Mirchi","Chinese"
6252,"Paramjeet Fish & Chicken Point","North Indian"
302425,"Annapoorna","Street Food"
302418,"Aayana Foods","North Indian"
302418,"Aayana Foods","Mughlai"
302433,"Darbaar Chicken","North Indian"
302433,"Darbaar Chicken","Mughlai"
18474418,"The AB's Kitchen","Chinese"
18474418,"The AB's Kitchen","North Indian"
302442,"Ram Singh Chaat Bhandaar","Street Food"
303906,"Chaska","North Indian"
6219,"Shahi Food Corner","North Indian"
18336496,"Catchup Green","Fast Food"
8530,"Aggarwal Confectionary","Street Food"
8530,"Aggarwal Confectionary","Bakery"
18430246,"Cake Express","Bakery"
300961,"Shree Sai Bhog","Chinese"
300961,"Shree Sai Bhog","North Indian"
300961,"Shree Sai Bhog","South Indian"
311253,"Punjabi Vaishno Rasoi","North Indian"
18377902,"Cafe Youth","Chinese"
18265408,"Giani","Ice Cream"
18265408,"Giani","Desserts"
18375390,"Cafe Mom","North Indian"
18423894,"Goli Vada Pav No. 1","Street Food"
18424584,"South Street Cafe","South Indian"
311248,"Adi's Restaurant","North Indian"
313193,"Punjabi Chaap Corner","Fast Food"
313193,"Punjabi Chaap Corner","Chinese"
18395538,"Matthi Wala","Mithai"
18395538,"Matthi Wala","Street Food"
18277003,"QD's Restaurant","Chinese"
18277003,"QD's Restaurant","North Indian"
18277003,"QD's Restaurant","Fast Food"
18277003,"QD's Restaurant","Italian"
18241509,"Chaayos","Cafe"
18241509,"Chaayos","Tea"
305479,"Dunkin' Donuts","Burger"
305479,"Dunkin' Donuts","Desserts"
305479,"Dunkin' Donuts","Fast Food"
308555,"Gedi Grill","North Indian"
308555,"Gedi Grill","Mughlai"
308555,"Gedi Grill","Chinese"
8373,"KFC","American"
8373,"KFC","Fast Food"
18294251,"Paapi Paet","Fast Food"
18294251,"Paapi Paet","Beverages"
7396,"Domino's Pizza","Pizza"
7396,"Domino's Pizza","Fast Food"
7066,"Berco's","Chinese"
7066,"Berco's","Thai"
476,"Moti Mahal Delux","North Indian"
476,"Moti Mahal Delux","Mughlai"
476,"Moti Mahal Delux","Chinese"
306168,"Bawa Chicken","North Indian"
306168,"Bawa Chicken","Mughlai"
306168,"Bawa Chicken","Chinese"
1905,"Raffles","Fast Food"
1905,"Raffles","North Indian"
1905,"Raffles","Chinese"
303704,"New Angaar Hyderabadi","Hyderabadi"
300594,"Shawarma King's","Fast Food"
18454460,"Burger Singh","Burger"
18454460,"Burger Singh","Fast Food"
18445784,"Nirvana The Divine Kitchen","North Indian"
18445784,"Nirvana The Divine Kitchen","Chinese"
18458348,"Lala Ji Sweets","Mithai"
18458348,"Lala Ji Sweets","Street Food"
18378861,"Preechen","North Indian"
18378861,"Preechen","Fast Food"
18449646,"MK's Chinese Food","Chinese"
18449646,"MK's Chinese Food","Fast Food"
18357561,"Bigbee","Bakery"
9561,"Barbeque Nation","North Indian"
9561,"Barbeque Nation","Chinese"
2965,"Billu's Hut","Fast Food"
2965,"Billu's Hut","Chinese"
18204820,"Themis Barbecue House","North Indian"
307620,"Eleven Course","North Indian"
307620,"Eleven Course","Chinese"
307620,"Eleven Course","Italian"
307620,"Eleven Course","Mexican"
307620,"Eleven Course","Lebanese"
309542,"Sura Vie","North Indian"
309542,"Sura Vie","Italian"
309542,"Sura Vie","Chinese"
309542,"Sura Vie","Thai"
305086,"Golden Tandoor","North Indian"
305086,"Golden Tandoor","Chinese"
2364,"Raju Chinese Food","Chinese"
969,"The Tandoor","North Indian"
969,"The Tandoor","Chinese"
18438452,"SardarBuksh Coffee & Co.","Beverages"
18438452,"SardarBuksh Coffee & Co.","Desserts"
305694,"Punnu Biryani","North Indian"
305694,"Punnu Biryani","Biryani"
305694,"Punnu Biryani","Fast Food"
4163,"Polka Pastry & Snack Bar","Bakery"
4163,"Polka Pastry & Snack Bar","Fast Food"
301820,"Spicy Tadka","North Indian"
301820,"Spicy Tadka","Chinese"
301817,"Ramji Di Hatti & Caterers","North Indian"
18363209,"Cafe TAB","Cafe"
18472638,"Food & Travel Cafe","Fast Food"
18472638,"Food & Travel Cafe","Italian"
18323144,"Malabar Catering House","Biryani"
18323144,"Malabar Catering House","Kerala"
18365385,"Flirty Momo's","Chinese"
18461723,"Bintang Sweet Thrills","Desserts"
18461723,"Bintang Sweet Thrills","Ice Cream"
8649,"Chawla Restaurant","North Indian"
8649,"Chawla Restaurant","Chinese"
308791,"Chaap Point","Fast Food"
18255603,"Scoop Junction","Ice Cream"
18255603,"Scoop Junction","Desserts"
310162,"Sai Rasoi","Chinese"
310162,"Sai Rasoi","North Indian"
305861,"King's","Ice Cream"
18382113,"Pindiwala","Mughlai"
312916,"CL Snacks","Street Food"
18249097,"Midnight Adda","North Indian"
303589,"Snaxpress Tastes & Cakes","Bakery"
303589,"Snaxpress Tastes & Cakes","Desserts"
313006,"Kapoor's Sanjha Chulha","North Indian"
313006,"Kapoor's Sanjha Chulha","Mughlai"
304586,"Evergreen Punjabi Swad","North Indian"
312213,"Naughty 9 Kitchen & Bar","North Indian"
312213,"Naughty 9 Kitchen & Bar","Chinese"
18471517,"Taaj Kitchen","Asian"
18471517,"Taaj Kitchen","North Indian"
18471517,"Taaj Kitchen","Mughlai"
18238245,"Malhotra's Zayeeka","North Indian"
18238245,"Malhotra's Zayeeka","Chinese"
18451166,"Magic Mo:Mo Corner","Chinese"
18451166,"Magic Mo:Mo Corner","Fast Food"
304573,"Chinese Corner","Fast Food"
304573,"Chinese Corner","Chinese"
18236975,"Syall Kotian Da Dhaba","North Indian"
18391689,"Chap Corner","Street Food"
18449629,"Giani","Ice Cream"
18449629,"Giani","Desserts"
18451158,"Hungerz Hub","Burger"
18451158,"Hungerz Hub","Pizza"
18451158,"Hungerz Hub","Fast Food"
311394,"Cheffron Bakery","Bakery"
313349,"Chili's Treat","North Indian"
313349,"Chili's Treat","Chinese"
18352288,"Mittal Restaurant & Fast Food","Fast Food"
18352288,"Mittal Restaurant & Fast Food","South Indian"
18352288,"Mittal Restaurant & Fast Food","Mithai"
18270343,"Sky Hawk","North Indian"
18270343,"Sky Hawk","Chinese"
18270343,"Sky Hawk","Continental"
18363067,"Yadav Sweets","Mithai"
304393,"Punjabi Special","North Indian"
9635,"Mittal Caterer","Street Food"
9635,"Mittal Caterer","South Indian"
9635,"Mittal Caterer","Mithai"
18432206,"Captain Food Factory","Chinese"
5483,"Raj Rasoi","North Indian"
18371421,"Yummy Chinese Food","Chinese"
312620,"Brown Town Bakers","Desserts"
312620,"Brown Town Bakers","Fast Food"
8957,"Mithla Dhabha","North Indian"
304803,"Annapurna Sweets Palace","Mithai"
304803,"Annapurna Sweets Palace","Street Food"
9194,"Do Bhai Paneer Wale And Sweets","Bakery"
9181,"Bhardwaj Bakery","Bakery"
9181,"Bhardwaj Bakery","Pizza"
18017240,"The Food Express","North Indian"
304769,"Anand Sweets","Mithai"
304769,"Anand Sweets","Street Food"
304809,"Aggarwal Sweets Corner","Mithai"
18261708,"JMD Family Restaurant","North Indian"
18261708,"JMD Family Restaurant","Chinese"
9176,"Krishna Panjabi Rasoi","North Indian"
305699,"Dilkhush Dhaba","North Indian"
7484,"Super Star Restaurant","North Indian"
18233572,"Lazeez Zaika","North Indian"
18233572,"Lazeez Zaika","Chinese"
18261719,"Sethi's Express","South Indian"
18261719,"Sethi's Express","North Indian"
18261719,"Sethi's Express","Chinese"
304831,"Khana Khazana","North Indian"
9226,"Deep Bakery And Cake","Bakery"
9226,"Deep Bakery And Cake","Desserts"
304782,"Ramesh Caterers & Dhaba","North Indian"
18464634,"Swagi Food Corner","Chinese"
18464634,"Swagi Food Corner","Fast Food"
18322599,"Daily Belly","North Indian"
18322599,"Daily Belly","South Indian"
18322599,"Daily Belly","Chinese"
18464647,"Taoji Ke Amratsari Naan","Fast Food"
18464647,"Taoji Ke Amratsari Naan","North Indian"
304753,"Baketown By Gagan Bakers","Fast Food"
304753,"Baketown By Gagan Bakers","Bakery"
18358184,"Aurangzeb Rd","North Indian"
18358184,"Aurangzeb Rd","Mughlai"
18312652,"Desi Street","North Indian"
18312652,"Desi Street","South Indian"
18312652,"Desi Street","Chinese"
308037,"Green Chick Chop","Raw Meats"
308037,"Green Chick Chop","North Indian"
308037,"Green Chick Chop","Fast Food"
641,"Cafe Coffee Day","Cafe"
307099,"Chocowell","Desserts"
307099,"Chocowell","Bakery"
7419,"Satkar Fast Food","North Indian"
18288199,"Picasso Roof Top","Continental"
18288199,"Picasso Roof Top","European"
18288199,"Picasso Roof Top","North Indian"
18435837,"Hot House Grill","Fast Food"
303250,"Twenty Four Seven","Fast Food"
303250,"Twenty Four Seven","North Indian"
301931,"RK Dosa","South Indian"
300485,"Paharia Meat & Chicken Shop","North Indian"
18312575,"Choice","South Indian"
18312575,"Choice","North Indian"
310666,"Enigma Lounge","Chinese"
310666,"Enigma Lounge","North Indian"
18464625,"China Kitchen","Chinese"
18464625,"China Kitchen","North Eastern"
18435322,"Red Rose Restaurant","Fast Food"
18014151,"Shri Bikaner Sweets & Restaurant","North Indian"
18014151,"Shri Bikaner Sweets & Restaurant","Chinese"
18014151,"Shri Bikaner Sweets & Restaurant","South Indian"
18464648,"Kith N Kin Cafeteria","Chinese"
18464648,"Kith N Kin Cafeteria","North Indian"
18435326,"D-Food","Chinese"
18435326,"D-Food","Fast Food"
18435326,"D-Food","Bakery"
18375378,"Welcome Family Restaurant","North Indian"
18375378,"Welcome Family Restaurant","South Indian"
18464629,"Lazeez Rasoi","Chinese"
18464629,"Lazeez Rasoi","North Indian"
7291,"Puri Bakers","Bakery"
7291,"Puri Bakers","Fast Food"
213,"Domino's Pizza","Pizza"
213,"Domino's Pizza","Fast Food"
310281,"Haldiram's","North Indian"
310281,"Haldiram's","South Indian"
310281,"Haldiram's","Chinese"
310281,"Haldiram's","Mithai"
310281,"Haldiram's","Fast Food"
9956,"McDonald's","Fast Food"
9956,"McDonald's","Burger"
311379,"Ganesh Restaurant","North Indian"
311379,"Ganesh Restaurant","Mughlai"
9670,"Shree Rathnam","South Indian"
9670,"Shree Rathnam","North Indian"
9670,"Shree Rathnam","Chinese"
300323,"Quality Cake Shop","Desserts"
300323,"Quality Cake Shop","Fast Food"
300323,"Quality Cake Shop","Chinese"
300335,"Friends Shawarma","North Indian"
300335,"Friends Shawarma","Mughlai"
309307,"Nirmal Vada Pav","Street Food"
9853,"Pizza Break","Pizza"
9853,"Pizza Break","Fast Food"
2366,"Rahul's Rasoi","North Indian"
2366,"Rahul's Rasoi","Chinese"
18163915,"Wonder Taste of Spices","North Indian"
18163915,"Wonder Taste of Spices","Chinese"
18163915,"Wonder Taste of Spices","Fast Food"
7330,"New Durga Dosa Corner","South Indian"
7330,"New Durga Dosa Corner","Fast Food"
311957,"Sunil Momos.Com","Chinese"
308929,"Pizza Hut Delivery","Italian"
308929,"Pizza Hut Delivery","Pizza"
308929,"Pizza Hut Delivery","Fast Food"
18233583,"Biryaniwala","Biryani"
18233583,"Biryaniwala","North Indian"
7488,"Green Chick Chop","Raw Meats"
7488,"Green Chick Chop","North Indian"
7488,"Green Chick Chop","Fast Food"
306636,"Deli 63","Fast Food"
306636,"Deli 63","Street Food"
18034042,"Wrapss","Chinese"
18034042,"Wrapss","Fast Food"
511,"Barista","Cafe"
303124,"Twenty Four Seven","Fast Food"
303124,"Twenty Four Seven","North Indian"
308107,"Punjabi Chaap Corner","North Indian"
3980,"Sat Guru Dhaba","North Indian"
304176,"Bake Club","Bakery"
309013,"Caboose X Cafe & Lounge","Fast Food"
309013,"Caboose X Cafe & Lounge","Cafe"
307506,"Green Chick Chop","Raw Meats"
307506,"Green Chick Chop","North Indian"
307506,"Green Chick Chop","Fast Food"
306978,"Cocoberry","Desserts"
18237962,"VC's Food Paradise","North Indian"
18237962,"VC's Food Paradise","Fast Food"
18237962,"VC's Food Paradise","Mughlai"
3979,"Empire The Meat Shop","Raw Meats"
3979,"Empire The Meat Shop","Fast Food"
18268708,"Bite & More","Fast Food"
18268708,"Bite & More","North Indian"
312183,"Sharazz","Chinese"
312183,"Sharazz","Cafe"
312183,"Sharazz","Fast Food"
7377,"Forty 3 East","North Indian"
7377,"Forty 3 East","Mughlai"
7377,"Forty 3 East","Continental"
18265722,"Blue Water Grille Express","North Indian"
18265722,"Blue Water Grille Express","Mughlai"
18265722,"Blue Water Grille Express","Chinese"
18265722,"Blue Water Grille Express","Seafood"
311945,"Spice Box","North Indian"
8727,"Pick Fresh Fish","Raw Meats"
8727,"Pick Fresh Fish","Fast Food"
18475269,"The Taste of India","Continental"
18475269,"The Taste of India","Chinese"
18475269,"The Taste of India","North Indian"
18475269,"The Taste of India","Healthy Food"
306809,"Shutup 'N' Eat","North Indian"
306809,"Shutup 'N' Eat","Fast Food"
18222572,"Puri Bakers","Bakery"
18222572,"Puri Bakers","Fast Food"
5392,"Punjabi Zaika","North Indian"
5392,"Punjabi Zaika","Chinese"
3967,"Bobby Punjabi Rasoi","North Indian"
3967,"Bobby Punjabi Rasoi","Mughlai"
6449,"Tilak Munjal-R Panchkuian Samose Wale","Street Food"
3080,"Kay's Chicken Corner","Mughlai"
3080,"Kay's Chicken Corner","North Indian"
3080,"Kay's Chicken Corner","Chinese"
18017253,"Baker's Stop","Bakery"
18017253,"Baker's Stop","Desserts"
18017253,"Baker's Stop","Fast Food"
307276,"The Cake Bucks","Bakery"
307276,"The Cake Bucks","Fast Food"
307276,"The Cake Bucks","Chinese"
300872,"Bansal Sweets","Mithai"
18398592,"Hamburg To Hyderabad","Hyderabadi"
18398592,"Hamburg To Hyderabad","Fast Food"
6451,"Dosa Corner","South Indian"
6451,"Dosa Corner","Chinese"
18153553,"Mafia 2.0","North Indian"
18153553,"Mafia 2.0","Continental"
18153553,"Mafia 2.0","Italian"
18153553,"Mafia 2.0","Thai"
18153553,"Mafia 2.0","Chinese"
18082238,"The Submarine Lounge","Chinese"
18082238,"The Submarine Lounge","North Indian"
18082238,"The Submarine Lounge","Continental"
18082238,"The Submarine Lounge","Italian"
18420452,"Food Scouts","North Indian"
18420452,"Food Scouts","Chinese"
18420452,"Food Scouts","Continental"
1054,"Alkakori","North Indian"
1054,"Alkakori","Mughlai"
3516,"Blue Water Grille","North Indian"
3516,"Blue Water Grille","Mughlai"
3516,"Blue Water Grille","Chinese"
3516,"Blue Water Grille","Seafood"
176,"McDonald's","Fast Food"
176,"McDonald's","Burger"
18198459,"World Art Dining - Brew House","North Indian"
18198459,"World Art Dining - Brew House","Finger Food"
18198459,"World Art Dining - Brew House","Italian"
18198459,"World Art Dining - Brew House","Chinese"
495,"Bikanervala","North Indian"
495,"Bikanervala","South Indian"
495,"Bikanervala","Fast Food"
495,"Bikanervala","Street Food"
495,"Bikanervala","Chinese"
495,"Bikanervala","Beverages"
495,"Bikanervala","Mithai"
301657,"Shree Rathnam","South Indian"
301657,"Shree Rathnam","North Indian"
301657,"Shree Rathnam","Chinese"
311836,"The Midnight Heroes","North Indian"
311836,"The Midnight Heroes","Biryani"
311836,"The Midnight Heroes","Chinese"
311836,"The Midnight Heroes","Fast Food"
311421,"Lucky's Bakery and Patisserie","Bakery"
311421,"Lucky's Bakery and Patisserie","Desserts"
18232108,"Döner Grill","Fast Food"
18232108,"Döner Grill","Turkish"
310395,"The Post Office Cafe","Continental"
310395,"The Post Office Cafe","Fast Food"
310395,"The Post Office Cafe","North Indian"
310395,"The Post Office Cafe","Asian"
309836,"Chocooze","Bakery"
837,"Pind Balluchi","North Indian"
837,"Pind Balluchi","Mughlai"
6195,"The Royal Turban","North Indian"
6195,"The Royal Turban","Chinese"
313368,"Naturals Ice Cream","Ice Cream"
7061,"Game of Legends - Sports Bar, Grill, & Lounge","North Indian"
7061,"Game of Legends - Sports Bar, Grill, & Lounge","Chinese"
7061,"Game of Legends - Sports Bar, Grill, & Lounge","Continental"
7061,"Game of Legends - Sports Bar, Grill, & Lounge","Italian"
3089,"Etal The Lounge Bar","North Indian"
3089,"Etal The Lounge Bar","Italian"
3089,"Etal The Lounge Bar","Fast Food"
497,"Bikanervala","North Indian"
497,"Bikanervala","South Indian"
497,"Bikanervala","Fast Food"
497,"Bikanervala","Street Food"
497,"Bikanervala","Chinese"
497,"Bikanervala","Beverages"
497,"Bikanervala","Desserts"
497,"Bikanervala","Mithai"
310768,"High Street Café","North Indian"
310768,"High Street Café","Continental"
310768,"High Street Café","Chinese"
310768,"High Street Café","Italian"
18415387,"Showstopper","Continental"
18415387,"Showstopper","North Indian"
18415387,"Showstopper","Chinese"
18415387,"Showstopper","Asian"
18254514,"The Drunk House","North Indian"
18254514,"The Drunk House","Italian"
18254514,"The Drunk House","Chinese"
304233,"Desee Dakshin Coastal Cafe","North Indian"
304233,"Desee Dakshin Coastal Cafe","Mangalorean"
304233,"Desee Dakshin Coastal Cafe","Chinese"
5878,"Atul Chaat Corner","Street Food"
312482,"Capital Grill","Continental"
312482,"Capital Grill","North Indian"
312482,"Capital Grill","Chinese"
18241862,"The Junkyard Café","North Indian"
18241862,"The Junkyard Café","Mediterranean"
18241862,"The Junkyard Café","Asian"
18368023,"Guru Om Vanna","Street Food"
18479012,"New Chow Maun","Chinese"
18438896,"Khaao Peeyo","Fast Food"
18479008,"Oye!! Shawarma","Fast Food"
8933,"Art of Spices","Fast Food"
8933,"Art of Spices","North Indian"
8933,"Art of Spices","Mughlai"
410,"Naivedyam","South Indian"
1926,"Punjab Sweet Corner","Fast Food"
1926,"Punjab Sweet Corner","North Indian"
1926,"Punjab Sweet Corner","South Indian"
1926,"Punjab Sweet Corner","Chinese"
1926,"Punjab Sweet Corner","Street Food"
1926,"Punjab Sweet Corner","Mithai"
2635,"Tsui Wong","Chinese"
2635,"Tsui Wong","Thai"
2635,"Tsui Wong","Seafood"
1618,"Shudh","North Indian"
1618,"Shudh","Chinese"
1618,"Shudh","South Indian"
4885,"Rice Bowl","Chinese"
4885,"Rice Bowl","Seafood"
300347,"Anjlika Pastry Shop","Bakery"
300347,"Anjlika Pastry Shop","Desserts"
300347,"Anjlika Pastry Shop","Fast Food"
201,"Domino's Pizza","Pizza"
201,"Domino's Pizza","Fast Food"
7427,"Standard Corner","North Indian"
8666,"Singh's Kitchen","Chinese"
8666,"Singh's Kitchen","Fast Food"
7306,"Peshawar Sweets Shop","Street Food"
7306,"Peshawar Sweets Shop","Mithai"
18363093,"Flashback Midnight Hunger","Italian"
18363093,"Flashback Midnight Hunger","Continental"
18363093,"Flashback Midnight Hunger","Fast Food"
18363093,"Flashback Midnight Hunger","Chinese"
7401,"Aggarwal Sweets India","Mithai"
7401,"Aggarwal Sweets India","Street Food"
18443750,"Burger Point","Burger"
18443750,"Burger Point","Fast Food"
18381646,"Millionaire - Powered by Wrapss","Burger"
18381646,"Millionaire - Powered by Wrapss","Fast Food"
5527,"Cafe Coffee Day","Cafe"
7373,"Giani","Ice Cream"
7373,"Giani","Desserts"
18322646,"The Diet Kitchen","Continental"
18322646,"The Diet Kitchen","Healthy Food"
18453448,"The Grill Cafe","Cafe"
18453448,"The Grill Cafe","Fast Food"
18453448,"The Grill Cafe","Pizza"
301242,"Tandoori Delights","North Indian"
301242,"Tandoori Delights","Mughlai"
965,"Sethi's Restaurant & Barbeque","North Indian"
965,"Sethi's Restaurant & Barbeque","Chinese"
18430901,"Ghar Bistro Cafe","Continental"
18430901,"Ghar Bistro Cafe","North Indian"
18430901,"Ghar Bistro Cafe","Chinese"
18430901,"Ghar Bistro Cafe","Mughlai"
18430901,"Ghar Bistro Cafe","Asian"
307135,"Cafe Blue Tomato","Continental"
307135,"Cafe Blue Tomato","North Indian"
307135,"Cafe Blue Tomato","Chinese"
307135,"Cafe Blue Tomato","Cafe"
305275,"Rock n Wood Cafe","North Indian"
305275,"Rock n Wood Cafe","Chinese"
18455949,"Wake 'n' Bake Cafe","Fast Food"
18455949,"Wake 'n' Bake Cafe","Bakery"
218,"Domino's Pizza","Pizza"
218,"Domino's Pizza","Fast Food"
304928,"Moti Mahal Delux","North Indian"
304928,"Moti Mahal Delux","Mughlai"
304928,"Moti Mahal Delux","Chinese"
310435,"Gyms Kook","Continental"
310435,"Gyms Kook","Italian"
5890,"Metro Grill","North Indian"
5890,"Metro Grill","Mughlai"
5890,"Metro Grill","Chinese"
302466,"Jhakkas","Street Food"
302466,"Jhakkas","South Indian"
8915,"Puratan - Family Restaurant & Bar","North Indian"
8915,"Puratan - Family Restaurant & Bar","Chinese"
1951,"Moti Mahal Delux Tandoori Trail","North Indian"
1951,"Moti Mahal Delux Tandoori Trail","Mughlai"
1951,"Moti Mahal Delux Tandoori Trail","Chinese"
3229,"Subway","American"
3229,"Subway","Fast Food"
3229,"Subway","Salad"
3229,"Subway","Healthy Food"
5313,"Punjabi Rasoi","North Indian"
5313,"Punjabi Rasoi","South Indian"
5313,"Punjabi Rasoi","Fast Food"
191,"McDonald's","Fast Food"
191,"McDonald's","Burger"
3370,"BTW","Street Food"
3370,"BTW","South Indian"
3370,"BTW","Mithai"
8883,"Handi Chhareyan Di","North Indian"
8883,"Handi Chhareyan Di","Chinese"
7137,"New Eleven to Eleven","North Indian"
7137,"New Eleven to Eleven","Chinese"
8389,"Domino's Pizza","Pizza"
8389,"Domino's Pizza","Fast Food"
6481,"Apsara Restaurant","Fast Food"
6481,"Apsara Restaurant","North Indian"
6481,"Apsara Restaurant","Chinese"
6481,"Apsara Restaurant","South Indian"
6481,"Apsara Restaurant","Ice Cream"
18337975,"Jugnu Gaming Zone and Cafe","Cafe"
18337975,"Jugnu Gaming Zone and Cafe","North Indian"
18337975,"Jugnu Gaming Zone and Cafe","Fast Food"
18124373,"Keventer's South Indian & Chinese Food","Chinese"
18124373,"Keventer's South Indian & Chinese Food","South Indian"
6258,"Aggarwal Sweet India","Fast Food"
6258,"Aggarwal Sweet India","North Indian"
6258,"Aggarwal Sweet India","Chinese"
6258,"Aggarwal Sweet India","Desserts"
311544,"The Cake Affairs","Bakery"
311544,"The Cake Affairs","Desserts"
310858,"Penguin Bakers & Shakers","Fast Food"
310874,"Chicken Bite","Fast Food"
18335692,"Xpert Bakers","Bakery"
18377920,"Thalaiva Cafe","South Indian"
18377920,"Thalaiva Cafe","Chinese"
18377887,"Chilll House Kafe","Cafe"
18421050,"Cafe Brewbug","Fast Food"
18421050,"Cafe Brewbug","Beverages"
18421693,"Cookie Shookie","Bakery"
18428216,"Amar Bakery","Bakery"
18428216,"Amar Bakery","Desserts"
18428216,"Amar Bakery","Fast Food"
